车型_品牌,车主报价预测
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,11.572325
吉利 博越 2016款 1.8TD 自动智联型,7.65555
本田CR-V 2013款 2.4L 四驱豪华版,10.344965
别克 昂科威 2017款 20T 两驱领先型,14.110698
别克 君威 2011款 2.4L SIDI精英版,8.093182
大众 途观 2012款 1.8TSI 自动两驱都会版,7.4767246
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,8.254244
大众 途观 2010款 1.8TSI 自动两驱菁英版,7.8685308
奥迪A4L 2013款 40 TFSI quattro个性运动型,14.966326
大众 高尔夫 2016款 230TSI 自动舒适型,9.145232
大众 途观 2016款 300TSI 自动两驱豪华版,15.418445
大众 宝来 2020款 1.5L 手动时尚型,9.551154
雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚幸福版,2.5077703
大众 速腾 2018款 1.6L 自动舒适型,10.900393
起亚K5 2016款 2.0L hybrid GLS,12.02644
大众 高尔夫·嘉旅 2019款 1.6L 自动纯真型 国V,10.965105
福特 探险者 2020款 EcoBoost 285 四驱钛金版 6座,33.063232
本田 雅阁 2015款 2.0L LXS  精英版,11.9043865
大众 途观 2013款 1.8TSI 自动两驱豪华型,10.982257
吉利 远景 2017款 1.5L 自动幸福版,4.7514215
本田CR-V 2012款 2.0L 两驱都市版,8.248257
起亚K3 2017款 1.6L 自动15周年特别版GLS,8.150425
吉利 博越 2018款 1.8TD 自动两驱智雅型,9.119821
大众 速腾 2018款 180TSI DSG臻享版,10.14621
日产 奇骏 2014款 2.0L CVT舒适版 2WD,12.717619
大众 高尔夫 2016款 2.0TSI GTI,14.992539
现代 索纳塔八 2013款 2.0L 自动领先版,6.668521
哈弗H6 2013款 运动版 1.5T 手动两驱精英型,5.3027005
大众 捷达 2019款 梦想版 1.5L 自动时尚型,6.6215215
马自达 阿特兹 2020款 2.5L 蓝天尊崇版,19.16937
奔驰GLC级 2019款 GLC 200 L 4MATIC,33.387154
大众 迈腾 2017款 280TSI DSG 领先型,12.325398
大众 迈腾 2019款 330TSI DSG 豪华型 国VI,19.103672
别克 威朗 2019款 三厢 15S 自动进取型,10.862681
大众 高尔夫 2012款 1.4TSI 自动舒适型,6.3138933
日产 纳瓦拉 2017款 2.5L自动两驱豪华版QR25,12.276584
马自达 阿特兹 2015款 2.5L 蓝天运动版,12.215621
斯巴鲁 森林人 2013款 2.5i 自动豪华版,13.3351755
宝马5系 2013款 525Li 领先型,20.253164
大众 速腾 2014款 1.6L 自动舒适型,7.304289
日产 奇骏 2014款 2.0L CVT舒适版 2WD,10.982063
别克GL8 2018款 28T 豪华型 国VI,21.206827
别克 君越 2016款 20T 精英型,15.428098
大众 途观 2012款 1.8TSI 自动两驱风尚版,8.394122
奥迪Q5 2011款 2.0TFSI 进取型,12.698214
奥迪Q3 2015款 35 TFSI quattro 技术型,16.469847
大众 迈腾 2018款 改款 380TSI DSG 豪华型,20.116098
大众 高尔夫 2019款 280TSI DSG舒适型 国V,11.199799
别克 君越 2019款 28T 豪华型,19.038641
宝马5系 2020款 525Li 豪华套装,38.266903
吉利 帝豪GS 2018款 运动版 1.8L 自动领尚型,6.706394
大众CC 2013款 2.0TSI 豪华型,11.600837
大众 捷达 2015款 质惠版 1.6L 手动时尚型,4.9565973
丰田 汉兰达 2018款 2.0T 四驱豪华版 7座 国V,25.295033
大众 迈腾 2011款 2.0TSI DSG豪华型,6.505096
大众 高尔夫 2019款 200TSI DSG舒适进取版 国VI,10.307341
本田 思域 2016款 180TURBO CVT舒适版,8.175348
福特 蒙迪欧 2017款 改款 EcoBoost 180 时尚型,13.74348
奔驰CLA级 2017款 CLA 220 4MATIC(进口),18.197496
大众 朗逸 2015款 1.6L 手动舒适版,6.342151
奔驰B级 2012款 B 180(进口),10.847621
本田CR-V 2012款 2.0L 四驱经典版,7.8295817
丰田 YARiS L 致享 2017款 1.5E CVT魅动版,6.595938
奔驰C级 2017款 C 200 运动版,21.628809
日产 轩逸 2016款 1.6XL  CVT尊享版,7.8369813
福特 福克斯 2020款 三厢 EcoBoost 180 自动ST Line,12.235226
大众 捷达 2015款 1.4L 手动舒适型,4.9457636
哈弗H6 Coupe 2019款 1.5T 自动两驱精英型 国V,8.285664
大众POLO 2013款 1.4L 手动风尚版,4.0615807
奥迪A4L 2017款 Plus 45 TFSI quattro 运动型,24.759867
本田CR-V 2012款 2.0L 两驱都市版,8.410675
大众 途观 2016款 300TSI 自动两驱舒适版,13.517674
奔驰GLK级 2013款 GLK 300 4MATIC 时尚型,18.359488
别克 昂科威 2014款 28T 四驱全能旗舰型,15.842196
福特 福克斯 2017款 三厢 1.6L 手动风尚型智行版,8.08429
大众 途观 2010款 1.8TSI 自动四驱菁英版,7.2510276
马自达 昂克赛拉 2017款 两厢 2.0L 自动豪华型 国V,9.800433
丰田C-HR 2020款 2.0L 豪华版,14.443618
大众 速腾 2017款 1.6L 自动舒适型,8.944761
福特 锐界 2018款 改款 EcoBoost 245 两驱铂锐型 5座 国V,20.292248
马自达CX-4 2020款 2.5L 自动四驱蓝天无畏版,19.291208
大众 迈腾 2013款 2.0TSI 尊贵型,11.722797
大众 帕萨特 2011款 1.8TSI DSG御尊版,7.7443504
别克 昂科雷 2010款 3.6L 精英版(进口),13.159678
大众 速腾 2018款 180TSI DSG臻享版,10.06445
大众 宝来 2014款 1.6L 自动舒适型,5.8841147
本田 凌派 2015款 1.8L 自动豪华版,6.1240106
福特 蒙迪欧新能源 2018款 2.0 PHEV 智控时尚型 国VI,18.472334
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,5.33597
宝马3系 2013款 320i运动设计套装(进口),13.946572
福特 嘉年华 2013款 三厢 1.5L 自动品尚型,5.2078195
大众 速腾 2010款 1.4TSI 自动技术型,4.6749268
丰田 普拉多 2010款 2.7L 自动标准版(进口),21.417542
别克 威朗 2017款 三厢 15S 自动进取型,8.763391
大众 朗逸 2017款 1.6L 手动风尚版,7.166414
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,5.3868256
吉利icon 2020款 300T i9 BSG,10.713174
起亚K3 2015款 1.6L 自动GL,5.4112206
宝马5系 2018款 530Li 领先型 豪华套装,37.951675
本田 杰德 2016款 1.8L 自动舒适精英版 5座,9.308932
雪佛兰 科鲁兹 2015款 1.5L 经典 SL MT,4.8722386
福特 野马 2019款 2.3L EcoBoost(进口),31.601227
丰田 凯美瑞 2019款 2.5S 锋尚版 国VI,17.438707
日产 轩逸 2021款 经典 1.6XE CVT舒适版,9.551154
福特 福克斯 2012款 三厢 1.6L 自动舒适型,5.0567408
宝马5系 2014款 525Li 领先型,23.587952
大众 速腾 2017款 180TSI 自动臻享版,10.127066
本田 INSPIRE 2019款 260TURBO 精耀版 国V,15.9625435
起亚K3 2013款 1.6L 自动GLS,5.998315
日产 轩逸 2009款 1.6XL 自动豪华天窗版,4.521417
本田 飞度 2018款 1.5L CVT舒适天窗版,7.3449717
现代 途胜 2015款 1.6T 双离合两驱智能型,10.017466
大众 途观L 2018款 330TSI 自动两驱豪华版,18.204098
奔驰GLK级 2013款 GLK 300 4MATIC 动感型,16.705662
大众 高尔夫 2016款 230TSI 自动舒适型,9.281018
现代 全新胜达 2013款 2.4L 自动两驱智能型,11.7043915
奔驰C级 2018款 C 200 运动版,23.500002
大众 速腾 2018款 1.6L 自动舒适型,10.272269
大众POLO 2018款 1.5L 自动安驾型,6.2532315
大众 途观 2012款 2.0TSI 舒适版(进口),11.062172
大众 迈腾 2019款 330TSI DSG 豪华型 国VI,18.228031
马自达 阿特兹 2020款 2.5L 蓝天尊崇版,18.203354
吉利 经典帝豪 2012款 三厢 1.8L 手动舒适型,2.0688152
现代 朗动 2016款 1.6L 自动尊贵型,7.6883698
日产 天籁 2019款 2.0L XL 舒适版,15.261633
马自达 昂克赛拉 2017款 两厢 1.5L 自动豪华型 国V,10.304548
福特 野马 2017款 2.3T 性能版(进口),26.516579
丰田 凯美瑞 2018款 2.5HG 豪华版,18.12869
奥迪A6L 2017款 30 FSI 舒适型,32.042446
雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚版,2.244864
大众POLO 2016款 1.6L 自动舒适型,6.166657
大众 捷达 2017款 1.5L 自动舒适型,6.8110156
马自达 阿特兹 2017款 2.0L 蓝天豪华版,12.917662
现代 悦动 2011款 1.6L 手动豪华型,5.3912783
奔驰GLA级 2018款 GLA 200 动感型,20.375105
马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,10.326705
现代 途胜 2015款 1.6T 双离合两驱智能型,9.757052
奔驰R级 2017款 R 320 4MATIC 商务型臻藏版(进口),33.421818
大众 迈腾 2015款 2.0TSI 豪华型,11.886879
马自达6 2008款 2.0L 自动时尚型,3.685752
马自达 昂克赛拉 2016款 两厢 1.5L 自动舒适型,7.345842
日产 天籁 2008款 2.5L XL领先版,6.373383
大众 帕萨特 2013款 1.8TSI DSG政府采购版,11.608053
大众 捷达 2015款 1.6L 自动时尚型,4.6030536
奔驰GLC级 2019款 GLC 200 4MATIC 轿跑SUV(进口),34.928654
现代 领动 2019款 1.4T 双离合炫动·活力型,10.538
大众 高尔夫 2017款 230TSI 自动舒适百万辆纪念版,9.528838
别克GL8 2017款 25S 豪华型 国V,16.419706
吉利 远景 2016款 1.5L 自动幸福版,3.9254732
大众 高尔夫 2019款 200TSI DSG舒适型 国VI,11.209439
领克02 2018款 1.5T DCT两驱劲Pro版 国V,10.95349
大众 高尔夫 2012款 2.0TSI GTI,10.183485
福特 福克斯 2017款 两厢 1.6L 手动舒适型智行版,7.02426
宝马1系 2012款 116i 领先型(进口),9.7976055
丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,6.965249
日产 逍客 2010款 20X雷 CVT 2WD,5.931264
现代 全新胜达 2013款 2.4L 自动两驱智能型,11.7043915
大众 宝来 2015款 质惠版 1.6L 自动时尚型,5.740296
雪佛兰 乐风 2010款 1.4AT风尚版,2.2992387
哈弗H6 2012款 1.5T 手动两驱都市型,3.5895085
大众 帕萨特 2011款 1.8TSI 自动尊荣版,7.826821
奔驰GLA级 2017款 GLA 200 时尚型,20.309006
英菲尼迪Q60 2019款 S 2.0T 豪华运动版(进口),28.821661
奔驰E级 2014款 改款 E 260 L 运动型,22.098703
大众 途观 2010款 1.8TSI 自动两驱风尚版,11.0041685
福特 福克斯 2009款 三厢 1.8L 手动舒适型,2.901133
大众 速腾 2011款 1.6L 手动时尚型,3.6248422
本田 艾力绅 2016款 2.4L 豪华版,24.318972
吉利 帝豪 2015款 三厢 1.5L 手动向上版,3.965049
大众 途观 2012款 1.8TSI 自动两驱菁英版,9.468433
宝马3系 2017款 320Li M运动型,24.101522
奥迪Q5 2017款 40 TFSI 进取型,25.812445
日产 骐达 2014款 1.6L CVT舒适型,6.1864
奔驰CLA级 2018款 CLA 220 4MATIC(进口),23.23463
本田 锋范 2017款 1.5L CVT舒适版,5.934947
本田 奥德赛 2018款 2.4L 尊享版,20.848629
起亚 智跑 2015款 2.0L 自动两驱版GLS,7.1866627
马自达 昂克赛拉 2016款 三厢 1.5L 手动豪华型,7.265408
现代 朗动 2016款 1.6L 自动智能型,7.796723
马自达 阿特兹 2013款 2.0L 标准型(进口),12.170111
哈弗H6 Coupe 2016款 蓝标 1.5T 自动两驱精英型,7.4305406
本田XR-V 2015款 1.8L EXi  CVT舒适版,8.0783205
奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型,22.293829
大众 途观 2012款 1.8TSI 自动两驱风尚版,8.686829
别克 英朗 2013款 GT 1.6T 自动新锐运动版,7.196738
大众 迈腾 2011款 1.8TSI DSG舒适型,6.7943187
大众POLO 2016款 1.4L 手动风尚型,4.475844
大众 途观 2016款 280TSI 自动两驱丝绸之路舒适版,15.315157
大众 途观 2013款 2.0TSI 自动四驱旗舰版,10.6896715
大众 捷达 2015款 质惠版 1.6L 自动舒适型,5.656644
大众 途观 2012款 1.8TSI 自动四驱风尚版,8.234641
雪佛兰 科鲁兹 2018款 改款 320 自动先锋版,7.922052
现代ix35 2018款 2.0L 自动两驱智勇·畅享版,10.555218
宝马3系 2016款 320Li 时尚型,19.84283
现代 朗动 2016款 1.6L 自动智能型,7.7214384
别克GL6 2018款 18T 6座豪华型,11.277887
大众 捷达 2015款 质惠版 1.6L 自动时尚型,4.805205
福特 福克斯 2016款 2.3T RS 赛道版(进口),26.431324
大众 途观 2012款 2.0TSI 舒适版(进口),10.980823
日产 天籁 2016款 2.5L XL-Upper智享版,15.681227
现代 名图 2014款 1.8L 自动智能型GLS,6.8916907
奔驰GLC级 2019款 GLC 260 L 4MATIC 动感型,34.98022
大众 高尔夫 2011款 1.6 自动舒适型,4.7280674
大众 途观 2013款 1.8TSI 自动两驱豪华型,9.998238
大众 迈腾 2016款 1.8TSI 智享舒适型,14.497399
福特 福克斯 2012款 两厢 1.6L 自动风尚型,6.855986
本田 凌派 2019款 180Turbo CVT舒适版 国V,8.409981
奔驰C级 2015款 C 200 旅行轿车(进口),23.326376
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,23.446793
大众 途观 2013款 2.0TSI 自动四驱旗舰版,10.6896715
大众 捷达 2017款 1.5L 手动时尚型,6.274056
丰田 威驰 2017款 1.3L 手动锐行版,5.2268944
日产 骊威 2015款 1.6XE 手动舒适版,6.572027
奔驰GLA级 2016款 GLA 200 时尚型,19.855873
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,7.3428364
大众 迈腾 2015款 2.0TSI 豪华型,10.708015
大众 迈腾 2019款 330TSI DSG 领先型 国V,16.41302
大众 捷达 2015款 质惠版 1.6L 自动舒适型,5.656644
大众POLO 2016款 1.4L 手动风尚型,6.450768
别克 昂科拉 2018款 18T 自动两驱都市精英型,12.198149
丰田 卡罗拉 2016款 双擎 1.8L CVT精英版,10.067292
大众 帕萨特 2011款 1.8TSI DSG尊荣版,6.83033
大众 捷达 2017款 1.5L 自动时尚型,6.403415
马自达 睿翼 2012款 轿跑 2.0L 自动精英版,6.3615274
奔驰E级 2019款 E 260 L,34.321327
大众 朗逸 2013款 改款经典 1.6L 自动舒适版,7.20069
大众 迈腾 2019款 330TSI DSG 豪华型 国V,18.290928
奔驰A级 2019款 A 200 动感型(进口),22.9533
大众 速腾 2017款 230TSI 自动舒适型,9.852463
雪佛兰 科鲁泽 2020款 轻混 Redline 320T 双离合爽快版,9.7306
马自达 昂克赛拉 2016款 两厢 1.5L 自动豪华型,8.010049
大众 捷达 2015款 质惠版 1.4L 手动时尚型,5.0819235
丰田 RAV4 2011款 2.0L 手动经典版,6.4883866
福特 嘉年华 2009款 两厢 1.5L 自动运动型,3.445705
丰田 普拉多 2016款 2.7L 自动标准版,36.01106
现代 名图 2017款 1.8L 自动智能型GLS 国V,10.188877
大众 途观 2015款 1.8TSI 自动四驱豪华型,12.774569
大众 途观 2012款 2.0TSI 舒适版(进口),11.065104
福特 翼搏 2013款 1.5L 自动风尚型,4.7238145
大众 速腾 2015款 280TSI 自动旗舰型,11.985168
日产 天籁 2019款 2.0T XL Upper 智享版,20.26214
别克GL8 2017款 ES 28T 豪华型 国V,24.584917
别克GL8 2013款 2.4L 舒适版,8.568951
奥迪A4L 2019款 40 TFSI 时尚型 国VI,26.197752
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国V,12.648941
日产 轩逸 2021款 经典 1.6XL CVT豪华版,10.206279
现代 索纳塔八 2011款 2.0L 自动至尊版,7.451211
大众 朗逸 2015款 1.6L 手动舒适版,6.9259615
吉利 帝豪GS 2018款 领潮版 1.4T 自动领尚智联型,7.341888
奔驰GLK级 2014款 GLK 260 4MATIC 动感型,18.801807
别克 君威 2015款 2.0L 领先时尚型,7.935566
大众 捷达 2012款 1.6L 典藏版,2.787758
大众 宝来 2018款 1.5L 自动时尚型,8.219396
大众 高尔夫 2016款 1.6L 自动舒适型,8.405229
大众 朗逸 2017款 1.6L 自动风尚版,7.9567113
福特 金牛座 2017款 改款 EcoBoost 180 豪华型,18.160553
吉利 博越 2020款 1.8TD DCT两驱智联型4G互联版,9.7861
现代 劳恩斯 酷派 2009款 2.0T 自动靓雅版(进口),7.938386
起亚 凯绅 2017款 1.8L 自动GLS,8.396754
马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国VI,11.144021
奔驰C级 2018款 C 200 轿跑车(进口),29.576376
本田 雅阁 2011款 2.0L EX,6.724741
吉利 熊猫 2011款 1.3L 手动舒适型,1.6510435
本田 缤智 2015款 1.8L CVT两驱精英型,7.860433
奥迪Q3 2018款 30周年年型 30 TFSI 时尚型,20.141191
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,8.010868
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,6.367177
大众POLO 2011款 1.6L 自动致尚版,3.3103194
现代 名图 2017款 1.8L 自动尊贵型DLX 国V,10.044437
大众 高尔夫 2015款 1.4TSI 自动舒适型,9.446227
奔驰GLA级 2016款 GLA 200 动感型,16.543968
大众 高尔夫 2015款 1.4TSI 自动舒适型,7.72061
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,8.90611
哈弗H7 2017款 红标H7 2.0T 自动豪华型,10.291829
马自达6 2012款 2.0L 自动时尚型,6.84349
吉利 帝豪GS 2016款 优雅版 1.8L 自动领尚型,6.6316442
起亚K3 2016款 1.6L 自动天窗版,7.300833
大众 迈腾 2018款 330TSI DSG 领先型,16.33457
雪佛兰 科鲁兹 2013款 1.6L SL天窗版 MT,5.07488
大众 帕萨特 2016款 330TSI DSG尊荣版,14.828895
本田 思域 2016款 180TURBO CVT舒适版,8.965481
雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,10.295368
奔驰C级 2015款 C 200 运动版 4MATIC,33.60636
丰田 汉兰达 2012款 2.7L 两驱7座精英版,11.861088
福特 翼搏 2013款 1.5L 自动风尚型,6.128275
宝马3系 2018款 320i M运动套装,24.506508
大众CC 2019款 330TSI 魅颜版 国V,19.41185
日产 天籁 2020款 2.0L XL 舒适版,16.741297
吉利 缤瑞 2019款 200T DCT缤致版,8.89659
大众 高尔夫 2012款 1.4TSI 自动舒适型,6.4972243
吉利 博越 2018款 1.8TD 自动两驱智联型4G互联版,10.285927
大众 途观 2010款 1.8TSI 自动四驱菁英版,7.097094
本田 冠道 2017款 240TURBO 两驱舒享版,19.70293
大众 朗逸 2015款 1.6L 手动舒适版,7.3045053
大众 宝来 2012款 1.6L 自动时尚型,4.2330847
大众 途观 2015款 1.8TSI 自动两驱舒适版,12.100116
大众 途观 2012款 2.0TSI 舒适版(进口),10.980823
哈弗H6 2017款 红标 运动版 1.5T 自动两驱豪华型,8.005343
别克GL6 2019款 18T 6座互联豪华型 国V,11.993212
现代 名图 2017款 1.8L 自动智能型GLS 国V,10.188877
奔驰GLC级 2019款 GLC 260 L 4MATIC 动感型,35.496376
起亚K5 2014款 2.0L 自动LUXURY,8.39497
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,4.716639
大众 捷达 2017款 1.4L 手动时尚型,5.4726157
马自达 昂克赛拉 2016款 三厢 1.5L 手动豪华型,7.265408
大众CC 2012款 1.8TSI 豪华型,10.307484
起亚 索兰托 2013款 2.2T 7座柴油至尊版(进口),10.772688
大众 桑塔纳 2016款 1.6L 自动风尚版,6.7991796
大众 帕萨特 2017款 330TSI DSG尊荣版,16.522982
大众CC 2015款 1.8TSI 豪华型,13.02565
大众POLO 2016款 1.6L 自动舒适型,6.449156
奥迪Q3 2017款 30 TFSI 时尚型,15.838757
吉利 博瑞GE 2018款 1.5T MHEV 耀享版,11.269049
起亚K5 2014款 2.0L 自动LUXURY,9.831325
福特 福克斯 2012款 两厢 1.6L 自动舒适型,6.5227156
奥迪A4L 2010款 2.0 TFSI 标准型,9.115203
大众 迈腾 2018款 改款 330TSI DSG 豪华型,17.307133
宝马3系GT 2016款 320i 时尚型(进口),22.81309
现代ix25 2017款 1.6L 自动智能型,10.322665
吉利 博越 2018款 运动版 1.8TD 自动两驱智尊型,10.834138
日产 轩逸 2016款 经典 1.6XE 自动舒适版,6.5625362
福特 蒙迪欧 2017款 EcoBoost 180 时尚型,11.993473
大众 途观 2013款 1.8TSI 自动四驱豪华型,12.136567
大众 捷达 2017款 1.4L 手动时尚型,4.8093076
哈弗F7 2019款 1.5T 两驱i型 国V,10.200572
大众 迈腾 2017款 330TSI DSG 豪华型,15.857596
福特 蒙迪欧 2017款 改款 EcoBoost 180 时尚型,14.194656
奥迪Q5 2013款 40 TFSI 技术型,17.013727
大众 朗逸 2017款 1.6L 自动风尚版,8.393756
奥迪A4L 2018款 30周年年型 40 TFSI 时尚型,24.218456
本田 飞度 2018款 1.5L CVT舒适天窗版,8.364683
大众 速腾 2018款 280TSI DSG豪华型,10.651218
雪佛兰 迈锐宝 2013款 1.6T 自动豪华版,9.056594
现代 名图 2017款 1.8L 自动智能型GLS 国V,10.083565
大众 途观 2013款 1.8TSI 自动两驱豪华型,10.651284
宝马5系 2013款 525Li 豪华型,18.944765
大众 高尔夫 2012款 1.4TSI 豪华敞篷版(进口),11.122446
本田 艾力绅 2016款 2.4L 豪华版,24.738073
起亚 智跑 2016款 2.0L 自动两驱版DLX,13.40987
传祺GS5 2013款 1.8T 自动四驱豪华版,8.27115
本田 冠道 2017款 370TURBO 四驱尊享版,25.031878
起亚 速迈 2013款 1.6AT 豪华版(进口),6.304131
别克 凯越 2015款 1.5L 手动经典型,4.581977
凯迪拉克ATS-L 2014款 25T 舒适型,15.6940775
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,5.368129
起亚K2 2012款 两厢 1.4L AT 炫酷纪念版,3.7837868
奥迪Q5 2013款 40 TFSI 技术型,17.971394
大众 速腾 2015款 1.6L 自动舒适型,7.9762225
大众 高尔夫 2012款 1.4TSI 豪华敞篷版(进口),18.01453
吉利 博越 2016款 1.8TD 自动智慧型,8.617626
现代 菲斯塔 2019款 280TGDi 运动版 国VI,11.499086
大众 捷达 2017款 1.5L 手动时尚型,5.4439096
大众 途观 2012款 1.8TSI 自动四驱菁英版,9.676608
日产 骐达 2016款 1.6L CVT智行版,8.548019
大众 朗逸 2018款 1.5L 自动舒适版 国V,10.509648
福特 福克斯 2017款 三厢 1.6L 自动风尚型智行版,8.222312
